top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,test_acc_shadow_not_for_selection,val_bal_acc,objective,num_selected_features,dataset,repeat,seed,split_policy
6000,64,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.9208333333333333,0.8579310344827586,0.9208333333333334,0.9208333333333333,6000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,64,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.9166666666666666,0.8579310344827586,0.9166666666666667,0.9166666666666666,6000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,96,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.9125,0.86,0.9125000000000001,0.9125,6000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,96,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.9166666666666666,0.8595862068965517,0.9166666666666667,0.9166666666666666,6000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,96,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.9125,0.859448275862069,0.9125000000000001,0.9125,6000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,96,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.9208333333333333,0.857103448275862,0.9208333333333334,0.9208333333333333,6000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,96,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.9208333333333333,0.8572413793103448,0.9208333333333334,0.9208333333333333,6000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,96,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.9166666666666666,0.8577931034482759,0.9166666666666667,0.9166666666666666,6000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,96,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.9125,0.8601379310344828,0.9125000000000001,0.9125,6000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,96,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.9166666666666666,0.8608275862068966,0.9166666666666667,0.9166666666666666,6000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,96,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.9125,0.8597241379310345,0.9125000000000001,0.9125,6000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,96,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.9208333333333333,0.8573793103448276,0.9208333333333334,0.9208333333333333,6000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,96,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.9208333333333333,0.8579310344827586,0.9208333333333334,0.9208333333333333,6000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,96,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.9166666666666666,0.8579310344827586,0.9166666666666667,0.9166666666666666,6000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.85,0.7776939329912466,0.85,0.85,4000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,64,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.85,0.7792031391488077,0.85,0.85,4000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.85,0.7792031391488077,0.85,0.85,4000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8466666666666667,0.7757319649864172,0.8466666666666667,0.8466666666666667,4000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,64,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8466666666666667,0.7763356474494416,0.8466666666666667,0.8466666666666667,4000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,64,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8533333333333334,0.7761847268336854,0.8533333333333333,0.8533333333333334,4000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,64,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8533333333333334,0.7783730757621491,0.8533333333333333,0.8533333333333334,4000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,64,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.85,0.7785994566857832,0.85,0.85,4000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,64,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.85,0.7792031391488077,0.85,0.85,4000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,64,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8466666666666667,0.7754301237549049,0.8466666666666667,0.8466666666666667,4000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,64,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8466666666666667,0.7761092665258075,0.8466666666666667,0.8466666666666667,4000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,64,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8466666666666667,0.7766374886809538,0.8466666666666667,0.8466666666666667,4000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,96,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.85,0.7776939329912466,0.85,0.85,4000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,96,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.85,0.7792031391488077,0.85,0.85,4000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,96,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.85,0.7792031391488077,0.85,0.85,4000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,96,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8466666666666667,0.7757319649864172,0.8466666666666667,0.8466666666666667,4000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,96,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8466666666666667,0.7763356474494416,0.8466666666666667,0.8466666666666667,4000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,96,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8533333333333334,0.7761847268336854,0.8533333333333333,0.8533333333333334,4000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,96,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8533333333333334,0.7783730757621491,0.8533333333333333,0.8533333333333334,4000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,96,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.85,0.7785994566857832,0.85,0.85,4000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,96,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.85,0.7792031391488077,0.85,0.85,4000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,96,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8466666666666667,0.7754301237549049,0.8466666666666667,0.8466666666666667,4000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,96,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8466666666666667,0.7761092665258075,0.8466666666666667,0.8466666666666667,4000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,96,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8466666666666667,0.7766374886809538,0.8466666666666667,0.8466666666666667,4000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8133333333333334,0.7250980984002414,0.8133333333333332,0.8133333333333334,6000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,64,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8133333333333334,0.7223060670087534,0.8133333333333332,0.8133333333333334,6000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,64,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8133333333333334,0.719136734077875,0.8133333333333332,0.8133333333333334,6000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,64,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8,0.7249471777844854,0.8,0.8,6000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,64,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8066666666666666,0.7225324479323876,0.8066666666666666,0.8066666666666666,6000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,64,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8033333333333333,0.71777844853607,0.8033333333333333,0.8033333333333333,6000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,64,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8133333333333334,0.7251735587081195,0.8133333333333332,0.8133333333333334,6000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,64,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8133333333333334,0.7226833685481436,0.8133333333333332,0.8133333333333334,6000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,64,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8066666666666666,0.7194385753093873,0.8066666666666666,0.8066666666666666,6000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,64,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8,0.725701780863266,0.8,0.8,6000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,64,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8066666666666666,0.7230606700875339,0.8066666666666666,0.8066666666666666,6000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,64,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8033333333333333,0.7176275279203139,0.8033333333333333,0.8033333333333333,6000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,96,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8133333333333334,0.7250980984002414,0.8133333333333332,0.8133333333333334,6000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,96,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8133333333333334,0.7223060670087534,0.8133333333333332,0.8133333333333334,6000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,96,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8133333333333334,0.719136734077875,0.8133333333333332,0.8133333333333334,6000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,96,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8,0.7249471777844854,0.8,0.8,6000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,96,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8066666666666666,0.7225324479323876,0.8066666666666666,0.8066666666666666,6000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,96,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8033333333333333,0.71777844853607,0.8033333333333333,0.8033333333333333,6000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,96,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8133333333333334,0.7251735587081195,0.8133333333333332,0.8133333333333334,6000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,96,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8133333333333334,0.7226833685481436,0.8133333333333332,0.8133333333333334,6000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,96,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8066666666666666,0.7194385753093873,0.8066666666666666,0.8066666666666666,6000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,96,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8,0.725701780863266,0.8,0.8,6000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,96,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8066666666666666,0.7230606700875339,0.8066666666666666,0.8066666666666666,6000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,96,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8033333333333333,0.7176275279203139,0.8033333333333333,0.8033333333333333,6000,amazon-computers,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8666666666666667,0.8048596438273468,0.8666666666666668,0.8666666666666667,4000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,64,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8633333333333333,0.8050105644431029,0.8633333333333333,0.8633333333333333,4000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8666666666666667,0.8053124056746152,0.8666666666666668,0.8666666666666667,4000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8633333333333333,0.7981436764261998,0.8633333333333333,0.8633333333333333,4000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,64,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8633333333333333,0.7985964382734682,0.8633333333333333,0.8633333333333333,4000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,64,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8633333333333333,0.7985964382734682,0.8633333333333333,0.8633333333333333,4000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,64,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8666666666666667,0.8047087232115907,0.8666666666666668,0.8666666666666667,4000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,64,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8633333333333333,0.8053124056746152,0.8633333333333333,0.8633333333333333,4000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,64,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8666666666666667,0.8056142469061274,0.8666666666666668,0.8666666666666667,4000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,64,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8633333333333333,0.7982945970419559,0.8633333333333333,0.8633333333333333,4000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,64,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8633333333333333,0.7980682161183218,0.8633333333333333,0.8633333333333333,4000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,64,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8633333333333333,0.798445517657712,0.8633333333333333,0.8633333333333333,4000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,96,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8666666666666667,0.8048596438273468,0.8666666666666668,0.8666666666666667,4000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,96,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8633333333333333,0.8050105644431029,0.8633333333333333,0.8633333333333333,4000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,96,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8666666666666667,0.8053124056746152,0.8666666666666668,0.8666666666666667,4000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,96,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8633333333333333,0.7981436764261998,0.8633333333333333,0.8633333333333333,4000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,96,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8633333333333333,0.7985964382734682,0.8633333333333333,0.8633333333333333,4000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,96,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8633333333333333,0.7985964382734682,0.8633333333333333,0.8633333333333333,4000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,96,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8666666666666667,0.8047087232115907,0.8666666666666668,0.8666666666666667,4000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,96,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8633333333333333,0.8053124056746152,0.8633333333333333,0.8633333333333333,4000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,96,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8666666666666667,0.8056142469061274,0.8666666666666668,0.8666666666666667,4000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,96,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8633333333333333,0.7982945970419559,0.8633333333333333,0.8633333333333333,4000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,96,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8633333333333333,0.7980682161183218,0.8633333333333333,0.8633333333333333,4000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,96,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8633333333333333,0.798445517657712,0.8633333333333333,0.8633333333333333,4000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8066666666666666,0.7533957138545125,0.8066666666666666,0.8066666666666666,6000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,64,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.81,0.7527920313914881,0.8099999999999999,0.81,6000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,64,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8,0.7503018412315122,0.8,0.8,6000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,64,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.81,0.7503018412315122,0.8099999999999999,0.81,6000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,64,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8066666666666666,0.75,0.8066666666666666,0.8066666666666666,6000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,64,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.7933333333333333,0.7463779052218533,0.7933333333333334,0.7933333333333333,6000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,64,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8066666666666666,0.753999396317537,0.8066666666666666,0.8066666666666666,6000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,64,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8166666666666667,0.7524147298520978,0.8166666666666667,0.8166666666666667,6000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,64,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8066666666666666,0.751282825233927,0.8066666666666666,0.8066666666666666,6000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,64,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8133333333333334,0.7506791427709025,0.8133333333333332,0.8133333333333334,6000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,64,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8133333333333334,0.7495472381527316,0.8133333333333332,0.8133333333333334,6000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,64,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.81,0.7463024449139752,0.8099999999999999,0.81,6000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,96,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8066666666666666,0.7533957138545125,0.8066666666666666,0.8066666666666666,6000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,96,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.81,0.7527920313914881,0.8099999999999999,0.81,6000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,96,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8,0.7503018412315122,0.8,0.8,6000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,96,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.81,0.7503018412315122,0.8099999999999999,0.81,6000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,96,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8066666666666666,0.75,0.8066666666666666,0.8066666666666666,6000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,96,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.7933333333333333,0.7463779052218533,0.7933333333333334,0.7933333333333333,6000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,96,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8066666666666666,0.753999396317537,0.8066666666666666,0.8066666666666666,6000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,96,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8166666666666667,0.7524147298520978,0.8166666666666667,0.8166666666666667,6000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,96,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8066666666666666,0.751282825233927,0.8066666666666666,0.8066666666666666,6000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,96,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8133333333333334,0.7506791427709025,0.8133333333333332,0.8133333333333334,6000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,96,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8133333333333334,0.7495472381527316,0.8133333333333332,0.8133333333333334,6000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,96,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.81,0.7463024449139752,0.8099999999999999,0.81,6000,amazon-computers,1,20260420,class_balanced_random_20_train_30_val_per_class

