top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,test_acc_shadow_not_for_selection,val_bal_acc,objective,num_selected_features,dataset,train_per_class,repeat,method
4000,96,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.7333333333333333,0.6526323661381992,0.7333333333333333,0.7333333333333333,4000,amazon-computers,8,3,src_v16c
4000,96,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.73,0.6424618606042477,0.73,0.73,4000,amazon-computers,8,3,src_v16c
4000,96,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.72,0.6311696081364044,0.72,0.72,4000,amazon-computers,8,3,src_v16c
4000,96,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.7533333333333333,0.6766377505234819,0.7533333333333333,0.7533333333333333,4000,amazon-computers,8,3,src_v16c
4000,96,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.7433333333333333,0.6622046066407419,0.7433333333333333,0.7433333333333333,4000,amazon-computers,8,3,src_v16c
4000,96,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.73,0.6476218965001496,0.73,0.73,4000,amazon-computers,8,3,src_v16c
4000,96,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.7333333333333333,0.6526323661381992,0.7333333333333333,0.7333333333333333,4000,amazon-computers,8,3,src_v16c
4000,96,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.73,0.6422375112174693,0.73,0.73,4000,amazon-computers,8,3,src_v16c
4000,96,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.7166666666666667,0.6313939575231827,0.7166666666666667,0.7166666666666667,4000,amazon-computers,8,3,src_v16c
6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.72,0.6304217768471433,0.72,0.72,6000,amazon-computers,8,3,src_v16c
6000,64,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.7066666666666667,0.6122494765180975,0.7066666666666667,0.7066666666666667,6000,amazon-computers,8,3,src_v16c
6000,64,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.6866666666666666,0.5936284774154951,0.6866666666666668,0.6866666666666666,6000,amazon-computers,8,3,src_v16c
6000,64,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.69,0.609931199521388,0.6900000000000001,0.69,6000,amazon-computers,8,3,src_v16c
6000,64,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.68,0.5957224050254263,0.6799999999999999,0.68,6000,amazon-computers,8,3,src_v16c
6000,64,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.6666666666666666,0.5815883936583907,0.6666666666666667,0.6666666666666666,6000,amazon-computers,8,3,src_v16c
6000,64,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.7166666666666667,0.6306461262339216,0.7166666666666666,0.7166666666666667,6000,amazon-computers,8,3,src_v16c
6000,64,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.7033333333333334,0.6130720909362848,0.7033333333333334,0.7033333333333334,6000,amazon-computers,8,3,src_v16c
6000,64,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.6866666666666666,0.5940023930601256,0.6866666666666668,0.6866666666666666,6000,amazon-computers,8,3,src_v16c
6000,64,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.69,0.6100059826503141,0.6900000000000001,0.69,6000,amazon-computers,8,3,src_v16c
6000,64,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.68,0.5966198025725397,0.6799999999999999,0.68,6000,amazon-computers,8,3,src_v16c
6000,64,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.67,0.583084056236913,0.67,0.67,6000,amazon-computers,8,3,src_v16c
6000,96,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.72,0.6304217768471433,0.72,0.72,6000,amazon-computers,8,3,src_v16c
6000,96,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.7066666666666667,0.6122494765180975,0.7066666666666667,0.7066666666666667,6000,amazon-computers,8,3,src_v16c
6000,96,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.6866666666666666,0.5936284774154951,0.6866666666666668,0.6866666666666666,6000,amazon-computers,8,3,src_v16c
6000,96,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.69,0.609931199521388,0.6900000000000001,0.69,6000,amazon-computers,8,3,src_v16c
6000,96,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.68,0.5957224050254263,0.6799999999999999,0.68,6000,amazon-computers,8,3,src_v16c
6000,96,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.6666666666666666,0.5815883936583907,0.6666666666666667,0.6666666666666666,6000,amazon-computers,8,3,src_v16c
6000,96,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.7166666666666667,0.6306461262339216,0.7166666666666666,0.7166666666666667,6000,amazon-computers,8,3,src_v16c
6000,96,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.7033333333333334,0.6130720909362848,0.7033333333333334,0.7033333333333334,6000,amazon-computers,8,3,src_v16c
6000,96,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.6866666666666666,0.5940023930601256,0.6866666666666668,0.6866666666666666,6000,amazon-computers,8,3,src_v16c
6000,96,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.69,0.6100059826503141,0.6900000000000001,0.69,6000,amazon-computers,8,3,src_v16c
6000,96,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.68,0.5966198025725397,0.6799999999999999,0.68,6000,amazon-computers,8,3,src_v16c
6000,96,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.67,0.583084056236913,0.67,0.67,6000,amazon-computers,8,3,src_v16c
4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.85,0.7102901585402334,0.85,0.85,4000,amazon-computers,8,4,src_v16c
4000,64,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8466666666666667,0.7013909661980258,0.8466666666666667,0.8466666666666667,4000,amazon-computers,8,4,src_v16c
4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8433333333333334,0.6954830990128626,0.8433333333333334,0.8433333333333334,4000,amazon-computers,8,4,src_v16c
4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8366666666666667,0.7031109781633264,0.8366666666666666,0.8366666666666667,4000,amazon-computers,8,4,src_v16c
4000,64,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8366666666666667,0.696380496559976,0.8366666666666666,0.8366666666666667,4000,amazon-computers,8,4,src_v16c
4000,64,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8333333333333334,0.6895752318276996,0.8333333333333333,0.8333333333333334,4000,amazon-computers,8,4,src_v16c
4000,64,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.85,0.7092431947352678,0.85,0.85,4000,amazon-computers,8,4,src_v16c
4000,64,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8466666666666667,0.7009422674244691,0.8466666666666667,0.8466666666666667,4000,amazon-computers,8,4,src_v16c
4000,64,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.84,0.694361352078971,0.8400000000000001,0.84,4000,amazon-computers,8,4,src_v16c
4000,64,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8366666666666667,0.7025874962608436,0.8366666666666666,0.8366666666666667,4000,amazon-computers,8,4,src_v16c
4000,64,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8366666666666667,0.6961561471731977,0.8366666666666666,0.8366666666666667,4000,amazon-computers,8,4,src_v16c
4000,64,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.83,0.689126533054143,0.8299999999999998,0.83,4000,amazon-computers,8,4,src_v16c
4000,96,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.85,0.7102901585402334,0.85,0.85,4000,amazon-computers,8,4,src_v16c
4000,96,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8466666666666667,0.7013909661980258,0.8466666666666667,0.8466666666666667,4000,amazon-computers,8,4,src_v16c
4000,96,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8433333333333334,0.6954830990128626,0.8433333333333334,0.8433333333333334,4000,amazon-computers,8,4,src_v16c
4000,96,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8366666666666667,0.7031109781633264,0.8366666666666666,0.8366666666666667,4000,amazon-computers,8,4,src_v16c
4000,96,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8366666666666667,0.696380496559976,0.8366666666666666,0.8366666666666667,4000,amazon-computers,8,4,src_v16c
4000,96,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8333333333333334,0.6895752318276996,0.8333333333333333,0.8333333333333334,4000,amazon-computers,8,4,src_v16c
4000,96,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.85,0.7092431947352678,0.85,0.85,4000,amazon-computers,8,4,src_v16c
4000,96,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8466666666666667,0.7009422674244691,0.8466666666666667,0.8466666666666667,4000,amazon-computers,8,4,src_v16c
4000,96,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.84,0.694361352078971,0.8400000000000001,0.84,4000,amazon-computers,8,4,src_v16c
4000,96,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8366666666666667,0.7025874962608436,0.8366666666666666,0.8366666666666667,4000,amazon-computers,8,4,src_v16c
4000,96,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8366666666666667,0.6961561471731977,0.8366666666666666,0.8366666666666667,4000,amazon-computers,8,4,src_v16c
4000,96,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.83,0.689126533054143,0.8299999999999998,0.83,4000,amazon-computers,8,4,src_v16c
6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.76,0.6350583308405624,0.7600000000000001,0.76,6000,amazon-computers,8,4,src_v16c
6000,64,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.74,0.625635656595872,0.74,0.74,6000,amazon-computers,8,4,src_v16c
6000,64,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.73,0.6129973078073586,0.7299999999999999,0.73,6000,amazon-computers,8,4,src_v16c
6000,64,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.7433333333333333,0.6316183069099611,0.7433333333333334,0.7433333333333333,6000,amazon-computers,8,4,src_v16c
6000,64,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.72,0.6232425964702363,0.72,0.72,6000,amazon-computers,8,4,src_v16c
6000,64,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.73,0.6100059826503141,0.7299999999999999,0.73,6000,amazon-computers,8,4,src_v16c
6000,64,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.76,0.6350583308405624,0.7600000000000001,0.76,6000,amazon-computers,8,4,src_v16c
6000,64,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.74,0.625635656595872,0.74,0.74,6000,amazon-computers,8,4,src_v16c
6000,64,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.73,0.6129973078073586,0.7299999999999999,0.73,6000,amazon-computers,8,4,src_v16c
6000,64,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.7433333333333333,0.6316183069099611,0.7433333333333334,0.7433333333333333,6000,amazon-computers,8,4,src_v16c
6000,64,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.72,0.6232425964702363,0.72,0.72,6000,amazon-computers,8,4,src_v16c
6000,64,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.73,0.6100059826503141,0.7299999999999999,0.73,6000,amazon-computers,8,4,src_v16c
6000,96,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.76,0.6350583308405624,0.7600000000000001,0.76,6000,amazon-computers,8,4,src_v16c
6000,96,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.74,0.625635656595872,0.74,0.74,6000,amazon-computers,8,4,src_v16c
6000,96,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.73,0.6129973078073586,0.7299999999999999,0.73,6000,amazon-computers,8,4,src_v16c
6000,96,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.7433333333333333,0.6316183069099611,0.7433333333333334,0.7433333333333333,6000,amazon-computers,8,4,src_v16c
6000,96,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.72,0.6232425964702363,0.72,0.72,6000,amazon-computers,8,4,src_v16c
6000,96,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.73,0.6100059826503141,0.7299999999999999,0.73,6000,amazon-computers,8,4,src_v16c
6000,96,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.76,0.6350583308405624,0.7600000000000001,0.76,6000,amazon-computers,8,4,src_v16c
6000,96,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.74,0.625635656595872,0.74,0.74,6000,amazon-computers,8,4,src_v16c
6000,96,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.73,0.6129973078073586,0.7299999999999999,0.73,6000,amazon-computers,8,4,src_v16c
6000,96,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.7433333333333333,0.6316183069099611,0.7433333333333334,0.7433333333333333,6000,amazon-computers,8,4,src_v16c
6000,96,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.72,0.6232425964702363,0.72,0.72,6000,amazon-computers,8,4,src_v16c
6000,96,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.73,0.6100059826503141,0.7299999999999999,0.73,6000,amazon-computers,8,4,src_v16c
4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8066666666666666,0.7485020970641102,0.8066666666666666,0.8066666666666666,4000,amazon-computers,10,0,src_v16c
4000,64,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8066666666666666,0.7400389454763331,0.8066666666666666,0.8066666666666666,4000,amazon-computers,10,0,src_v16c
4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.7966666666666666,0.7291791491911325,0.7966666666666666,0.7966666666666666,4000,amazon-computers,10,0,src_v16c
4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.79,0.7361443978430198,0.7899999999999999,0.79,4000,amazon-computers,10,0,src_v16c
4000,64,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.7866666666666666,0.7282055122828041,0.7866666666666666,0.7866666666666666,4000,amazon-computers,10,0,src_v16c
4000,64,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.7866666666666666,0.7202666267225883,0.7866666666666666,0.7866666666666666,4000,amazon-computers,10,0,src_v16c
4000,64,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8066666666666666,0.7485020970641102,0.8066666666666666,0.8066666666666666,4000,amazon-computers,10,0,src_v16c
4000,64,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8066666666666666,0.7399640503295386,0.8066666666666666,0.8066666666666666,4000,amazon-computers,10,0,src_v16c
4000,64,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.7966666666666666,0.7289544637507489,0.7966666666666666,0.7966666666666666,4000,amazon-computers,10,0,src_v16c
4000,64,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.79,0.7361443978430198,0.7899999999999999,0.79,4000,amazon-computers,10,0,src_v16c
4000,64,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.79,0.7279059316956261,0.7899999999999999,0.79,4000,amazon-computers,10,0,src_v16c
4000,64,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.79,0.7198921509886159,0.7899999999999999,0.79,4000,amazon-computers,10,0,src_v16c
4000,96,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8066666666666666,0.7485020970641102,0.8066666666666666,0.8066666666666666,4000,amazon-computers,10,0,src_v16c
4000,96,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8066666666666666,0.7400389454763331,0.8066666666666666,0.8066666666666666,4000,amazon-computers,10,0,src_v16c
4000,96,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.7966666666666666,0.7291791491911325,0.7966666666666666,0.7966666666666666,4000,amazon-computers,10,0,src_v16c
4000,96,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.79,0.7361443978430198,0.7899999999999999,0.79,4000,amazon-computers,10,0,src_v16c
4000,96,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.7866666666666666,0.7282055122828041,0.7866666666666666,0.7866666666666666,4000,amazon-computers,10,0,src_v16c
4000,96,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.7866666666666666,0.7202666267225883,0.7866666666666666,0.7866666666666666,4000,amazon-computers,10,0,src_v16c
4000,96,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8066666666666666,0.7485020970641102,0.8066666666666666,0.8066666666666666,4000,amazon-computers,10,0,src_v16c
4000,96,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8066666666666666,0.7399640503295386,0.8066666666666666,0.8066666666666666,4000,amazon-computers,10,0,src_v16c
4000,96,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.7966666666666666,0.7289544637507489,0.7966666666666666,0.7966666666666666,4000,amazon-computers,10,0,src_v16c
4000,96,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.79,0.7361443978430198,0.7899999999999999,0.79,4000,amazon-computers,10,0,src_v16c
4000,96,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.79,0.7279059316956261,0.7899999999999999,0.79,4000,amazon-computers,10,0,src_v16c
4000,96,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.79,0.7198921509886159,0.7899999999999999,0.79,4000,amazon-computers,10,0,src_v16c
6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.7566666666666667,0.6703864589574595,0.7566666666666666,0.7566666666666667,6000,amazon-computers,10,0,src_v16c
6000,64,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.7433333333333333,0.6589275014979029,0.7433333333333333,0.7433333333333333,6000,amazon-computers,10,0,src_v16c
6000,64,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.7333333333333333,0.6434991012582385,0.7333333333333333,0.7333333333333333,6000,amazon-computers,10,0,src_v16c
6000,64,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.74,0.6667914919113241,0.74,0.74,6000,amazon-computers,10,0,src_v16c
6000,64,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.73,0.6530856800479329,0.73,0.73,6000,amazon-computers,10,0,src_v16c
6000,64,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.7233333333333334,0.6391551827441582,0.7233333333333334,0.7233333333333334,6000,amazon-computers,10,0,src_v16c
6000,64,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.7533333333333333,0.67106051527861,0.7533333333333332,0.7533333333333333,6000,amazon-computers,10,0,src_v16c
6000,64,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.7433333333333333,0.6578040742959856,0.7433333333333333,0.7433333333333333,6000,amazon-computers,10,0,src_v16c
6000,64,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.7333333333333333,0.6433493109646495,0.7333333333333333,0.7333333333333333,6000,amazon-computers,10,0,src_v16c
6000,64,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.7366666666666667,0.6662672258837627,0.7366666666666666,0.7366666666666667,6000,amazon-computers,10,0,src_v16c
6000,64,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.73,0.6533852606351108,0.73,0.73,6000,amazon-computers,10,0,src_v16c
6000,64,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.7233333333333334,0.6388556021569802,0.7233333333333334,0.7233333333333334,6000,amazon-computers,10,0,src_v16c
6000,96,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.7566666666666667,0.6703864589574595,0.7566666666666666,0.7566666666666667,6000,amazon-computers,10,0,src_v16c
6000,96,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.7433333333333333,0.6589275014979029,0.7433333333333333,0.7433333333333333,6000,amazon-computers,10,0,src_v16c
6000,96,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.7333333333333333,0.6434991012582385,0.7333333333333333,0.7333333333333333,6000,amazon-computers,10,0,src_v16c
6000,96,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.74,0.6667914919113241,0.74,0.74,6000,amazon-computers,10,0,src_v16c
6000,96,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.73,0.6530856800479329,0.73,0.73,6000,amazon-computers,10,0,src_v16c
6000,96,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.7233333333333334,0.6391551827441582,0.7233333333333334,0.7233333333333334,6000,amazon-computers,10,0,src_v16c
6000,96,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.7533333333333333,0.67106051527861,0.7533333333333332,0.7533333333333333,6000,amazon-computers,10,0,src_v16c
6000,96,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.7433333333333333,0.6578040742959856,0.7433333333333333,0.7433333333333333,6000,amazon-computers,10,0,src_v16c
6000,96,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.7333333333333333,0.6433493109646495,0.7333333333333333,0.7333333333333333,6000,amazon-computers,10,0,src_v16c
6000,96,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.7366666666666667,0.6662672258837627,0.7366666666666666,0.7366666666666667,6000,amazon-computers,10,0,src_v16c
6000,96,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.73,0.6533852606351108,0.73,0.73,6000,amazon-computers,10,0,src_v16c
6000,96,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.7233333333333334,0.6388556021569802,0.7233333333333334,0.7233333333333334,6000,amazon-computers,10,0,src_v16c
4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.7933333333333333,0.7160724985020971,0.7933333333333333,0.7933333333333333,4000,amazon-computers,10,1,src_v16c
4000,64,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.7833333333333333,0.7135260635110845,0.7833333333333334,0.7833333333333333,4000,amazon-computers,10,1,src_v16c
4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.7733333333333333,0.707459556620731,0.7733333333333334,0.7733333333333333,4000,amazon-computers,10,1,src_v16c
4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.7633333333333333,0.7092570401437986,0.7633333333333334,0.7633333333333333,4000,amazon-computers,10,1,src_v16c
4000,64,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.76,0.7050629119233074,0.7600000000000001,0.76,4000,amazon-computers,10,1,src_v16c
